tau,time_s,x,z_m,P_Pa,P_bar,T_K,u_m_s,rho_g_kg_m3,y_N2,q_N2_mol_kg,qstar_N2_mol_kg,Pi_N2_bar,y_H2,q_H2_mol_kg,qstar_H2_mol_kg,Pi_H2_bar,y_NH3,q_NH3_mol_kg,qstar_NH3_mol_kg,Pi_NH3_bar,sum_y
0.716718,35.835899999999995,0.525,0.525,1000262.459691267,10.00262459691267,473.14534819992554,0.09418489277877008,2.13135958063031,0.2448912622516486,0.02314765816541987,0.023057658950493137,2.4495553633673315,0.7551077382945748,0.017749682457310324,0.01777423226577097,7.55305923638441,9.994537672371146e-07,0.0004705430856072123,0.000470542980735478,9.997160835642996e-06,0.9999999999999906
0.716718,35.835899999999995,0.55,0.55,1000248.6484785514,10.002486484785514,473.1453536923188,0.0941864203317092,2.131349245990658,0.2448941546212181,0.023148305791874556,0.023057628426526307,2.4495504718017083,0.7551048459120512,0.01774925482594204,0.017773930728399022,7.552926015831341,9.994667217511975e-07,0.0004705430839562112,0.0004705429789339695,9.997152376309239e-06,0.999999999999991
0.716718,35.835899999999995,0.575,0.575,1000234.8369972518,10.002348369972518,473.1453592357711,0.09418794986125217,2.131338983519784,0.24489705811003215,0.0231489575498377,0.023057598924086847,2.4495456899979455,0.7551019424102818,0.0177488261047104,0.017773628917045342,7.552792682830566,9.994796775279988e-07,0.0004705430823083753,0.00047054297713500746,9.997143923342837e-06,0.9999999999999916
0.716718,35.835899999999995,0.6,0.6,1000221.0252468615,10.002210252468615,473.1453648303655,0.09418948137536574,2.1313287944116492,0.24489997289940402,0.023149613446453957,0.023057570459996773,2.449541019763705,0.7550990276079534,0.017748396291724085,0.017773326827293216,7.552659235569354,9.994926345787104e-07,0.0004705430806637114,0.0004705429753386007,9.997135476850046e-06,0.999999999999992
0.716718,35.835899999999995,0.625,0.625,1000207.2132268467,10.002072132268466,473.14537047617273,0.09419101488154084,2.131318692404198,0.24490290106842152,0.02315027348772689,0.023057543227691508,2.4495364818881606,0.7550960994259779,0.017747965385390696,0.01777302440846903,7.552525653253194,9.995055930262605e-07,0.00047054307902222325,0.0004705429735447897,9.997127038054429e-06,0.9999999999999925
0.716718,35.835899999999995,0.65,0.65,1000193.4009366266,10.001934009366266,473.14537617323964,0.09419255038636934,2.1313087029285898,0.24490584646536454,0.023150937677612986,0.023057517585241567,2.4495321148545632,0.7550931540160751,0.01774753338465401,0.017772721566779167,7.552391897393021,9.995185530977755e-07,0.0004705430773839153,0.0004705429717536485,9.997118609221204e-06,0.9999999999999928
0.716718,35.835899999999995,0.675,0.675,1000179.5883755547,10.001795883755547,473.1453819215797,0.09419408789517843,2.1312988614265858,0.24490881445325746,0.023151606017246466,0.023057494031662008,2.449527972294042,0.7550901860152206,0.017747100289196974,0.01777241817151442,7.552257914351244,9.99531515109605e-07,0.0004705430757487888,0.000470542969965276,9.997110193507194e-06,0.9999999999999931
0.716718,35.835899999999995,0.7,0.7,1000165.7755429052,10.001657755429052,473.1453877211651,0.09419562741174771,2.1312892110070383,0.24491181155541236,0.02315227850434365,0.023057473173916956,2.449524119439369,0.7550871889001016,0.017746666099597817,0.017772114063691533,7.552123638887824,9.99544479446469e-07,0.0004705430741168411,0.0004705429681797896,9.997101794752072e-06,0.9999999999999933
0.716718,35.835899999999995,0.725,0.725,1000151.9624378649,10.001519624378648,473.1453935719226,0.0941971689381256,2.1312797996404877,0.2449148450310587,0.02315295513282117,0.02305745568742068,2.4495206288797893,0.7550841554114884,0.017746230817429938,0.017771809066398147,7.55198899840538,9.99557446536488e-07,0.0004705430724880685,0.0004705429663973192,9.997093417228496e-06,0.9999999999999938
0.716718,35.835899999999995,0.75,0.75,1000138.1490595295,10.001381490595294,473.14539947372987,0.09419871247455426,2.131270677102457,0.2449179224129166,0.023153635892646848,0.02305744227300047,2.4495175759355994,0.7550810780166605,0.017745794445301076,0.017771502996064455,7.551853917574571,9.995704168239578e-07,0.00047054307086246246,0.0004705429646179961,9.99708506536976e-06,0.9999999999999939
0.716718,35.835899999999995,0.775,0.775,1000124.3354069073,10.001243354069073,473.1454054264184,0.09420025801950627,2.1312618918731396,0.24492105103813358,0.023154320769926028,0.02305743361324544,2.4495150339667457,0.7550779493784697,0.01774535698683059,0.0177711956738958,7.551718323025525,9.995833907417394e-07,0.00047054306924001294,0.0004705429628419469,9.997076743493651e-06,0.999999999999994
0.716718,35.835899999999995,0.8,0.8,1000110.5214789258,10.00110521478926,473.14541142977504,0.09420180556982714,2.1312534881860246,0.24492423760171816,0.023155009747212768,0.02305743033095234,2.4495130699068275,0.7550747628019073,0.01774491844656807,0.01777088693675616,7.551582147813919,9.995963686849541e-07,0.000470543067620705,0.0004705429610692829,9.997068455539503e-06,0.9999999999999941
0.716718,35.835899999999995,0.825,0.825,1000096.7072744463,10.000967072744462,473.1454174835493,0.09420335512097362,2.131245503393316,0.24492748775786827,0.023155702804021818,0.023057432952031547,2.449511740276463,0.7550715126327748,0.017744478829859196,0.017770576646883477,7.551445335407737,9.996093509875176e-07,0.00047054306600452376,0.00047054295930009624,9.997060204833627e-06,0.9999999999999941
0.716718,35.835899999999995,0.85,0.85,1000082.8927922787,10.000828927922786,473.14542358746223,0.094204906667332,2.131237965784414,0.2449308057898201,0.023156399917507595,0.02305744187479221,2.449511087882271,0.755068194587836,0.017744038142667916,0.017770264699934406,7.5513078429884635,9.996223379026768e-07,0.0004705430643914508,0.0004705429575344514,9.997051993894898e-06,0.999999999999994
0.716718,35.835899999999995,0.875,0.875,1000069.0780312022,10.000690780312022,473.1454297412147,0.09420646020259618,2.1312308929580244,0.24493419436343686,0.023157101063268543,0.023057457347021908,2.449511139353576,0.7550648060012274,0.017743596391365794,0.017769951030987587,7.551169643914561,9.996353295884955e-07,0.00047054306278146755,0.0004705429557723835,9.997043824289837e-06,0.9999999999999939
0.716718,35.835899999999995,0.9,0.9,1000055.262989987,10.00055262989987,473.1454359444998,0.09420801572018475,2.1312242908108994,0.24493765437408324,0.0231578062162307,0.023057479451748637,2.449511903612244,0.7550613459775841,0.017743153582500625,0.017769635618273008,7.551030729251866,9.996483260988133e-07,0.00047054306117455313,0.00047054295401389263,9.997035696542492e-06,0.9999999999999934
0.716718,35.835899999999995,0.925,0.925,1000041.4476674149,10.000414476674148,473.14544219701287,0.09420957321367322,2.1312181531692063,0.2449411848907234,0.023158515351561774,0.023057508102050404,2.44951337131491,0.7550578154479423,0.017742709722556944,0.017769318484531803,7.5508911083315615,9.996613273799476e-07,0.0004705430595706883,0.00047054295225894776,9.997027610101725e-06,0.999999999999993
0.716718,35.835899999999995,0.95,0.95,1000027.6320623016,10.000276320623016,473.14544849846345,0.09421113267721938,2.1312124620536257,0.24494478319590982,0.023159228445568142,0.023057543044787847,2.4495155152541956,0.7550542171297494,0.017742264817721225,0.017768999696038942,7.550750808349182,9.996743332730228e-07,0.00047054305796985523,0.00047054295050748566,9.997019563364811e-06,0.9999999999999926
0.716718,35.835899999999995,0.975,0.975,1000013.8161735167,10.000138161735167,473.1454548485846,0.09421269410595967,2.1312071885382045,0.2449484449156194,0.023159945476529758,0.023057583872696484,2.44951829165837,0.7550505553970288,0.017741818873663096,0.01776867935943662,7.55060987306516,9.996873435215898e-07,0.0004705430563720356,0.0004705429487594124,9.997011553753904e-06,0.9999999999999918
0.716718,35.835899999999995,1.0,1.0,1000000.0,10.0,473.1454612471432,0.0942142574963586,2.1312022941365516,0.24495216422890023,0.02316066642543302,0.02305763004390403,2.4495216422890027,0.755046836070733,0.01774137189534343,0.017768357616622737,7.55046836070733,9.997003577839714e-07,0.00047054305477721626,0.0004705429470146121,9.997003577839714e-06,0.999999999999991
0.772048,38.602399999999996,0.0,0.0,1000558.1735299984,10.005581735299984,473.15,0.1,2.262628265212006,0.23,0.014829916700833766,0.01335339994855851,2.301283799118997,0.71,0.011370594899451827,0.010305341264648412,7.103963032062989,0.06,1.9280298426216986,1.9288859806095782,0.6003349041179991,1.0
0.772048,38.602399999999996,0.025,0.025,1000542.4196743997,10.005424196743997,499.6597730599727,0.10440867065991151,2.1211403717059376,0.232606985676717,0.016944296628020817,0.014279986850482509,2.327331562821509,0.7178274001624378,0.012997842306511185,0.011017044270418162,7.182167638671092,0.04956561416084098,1.6721668327521082,1.7505412571136363,0.49592499525135525,0.9999999999999958
0.772048,38.602399999999996,0.05,0.05,1000526.6820339247,10.005266820339248,518.2342026293763,0.10574551268388596,1.9992934406898686,0.2382908902125422,0.019855039903701868,0.01694110114779901,2.384163937432651,0.7351186005591671,0.015239505621757084,0.01306566792859064,7.355057743188855,0.026590509228282506,1.066977554161558,1.231798834019418,0.2660451397176595,0.9999999999999919
0.772048,38.602399999999996,0.075,0.075,1000511.7042139309,10.00511704213931,507.452987439121,0.10171055104110605,2.003513514011168,0.24291423299398957,0.022042177889953198,0.02038209615637968,2.430385332306364,0.749236681531636,0.01692418528013974,0.015716466979564008,7.496200690988074,0.007849085474362178,0.4179811465668448,0.5477428289735345,0.07853101884474915,0.9999999999999877
0.772048,38.602399999999996,0.1,0.1,1000497.4147890306,10.004974147890305,488.8278146360325,0.09738692489706462,2.065880752137623,0.24453708268037966,0.02291369774248003,0.02239295136970527,2.446587190417713,0.7541954285821646,0.017595152349226737,0.017265951415606592,7.545705765421606,0.0012674887374395797,0.09397314861557812,0.13901085276917918,0.01268119205082512,0.9999999999999838
0.772048,38.602399999999996,0.125,0.125,1000483.4572951805,10.004834572951806,478.24737351338837,0.0951835021566768,2.109061371828162,0.24482371802799827,0.023103057421861008,0.022964881295289445,2.449420798405121,0.7550653128791461,0.01774035271824675,0.017706602754963836,7.554303547129955,0.0001109690928356436,0.012388477745174969,0.020290855884890453,0.0011102274165311456,0.99999999999998
0.772048,38.602399999999996,0.15,0.15,1000469.6114387152,10.004696114387153,474.46941468700726,0.09442663350273105,2.125609877327776,0.24485155375398218,0.023126518049645876,0.023051303007767244,2.4496653884441226,0.7551422573605757,0.017757664689626886,0.017773026882522778,7.554968808024896,6.1888854184157996e-06,0.0013068510938194964,0.0020230741133103807,6.191791789801187e-05,0.9999999999999762
0.772048,38.602399999999996,0.175,0.175,1000455.795334023,10.00455795334023,473.4393419505013,0.09422352820781622,2.1302081026360318,0.24485488323341306,0.0231285494923347,0.02305815064784946,2.4496648694670364,0.7551439314673504,0.017758452077891524,0.017778104221005984,7.554881225478291,1.1852992093324444e-06,0.0005051880809795149,0.0005393969939005869,1.1858394631814793e-05,0.9999999999999728
0.772048,38.602399999999996,0.2,0.2,1000441.9858441671,10.00441985844167,473.2029635941736,0.09417814488384584,2.1312564903584184,0.244857060350022,0.02312911313396871,0.02305835987521616,2.4496528370454107,0.7551419339276898,0.01775810368626282,0.017778060437057163,7.554756959728229,1.005722257559232e-06,0.0004717381798575024,0.0004729659255171895,1.0061667725602372e-05,0.9999999999999694
0.772048,38.602399999999996,0.225,0.225,1000428.1774865168,10.004281774865168,473.15535663099377,0.0941701856815535,2.131455793641959,0.24485922451936296,0.023129621133936594,0.023058272509433944,2.449640677266681,0.7551397759626379,0.017757708243753362,0.01777778514474802,7.554631098138785,9.995179651944148e-07,0.00047058325475033867,0.0004706256600266212,9.999459362844802e-06,0.999999999999966
0.772048,38.602399999999996,0.25,0.25,1000414.3691272408,10.004143691272409,473.14679295971655,0.09416996560787244,2.1314794127325194,0.24486141195630462,0.023130131104888665,0.02305817688532182,2.4496287496587192,0.7551375887249885,0.01775731017200463,0.01777750111222441,7.554504944285753,9.99318669669815e-07,0.00047054438183224425,0.0004705457314296208,9.997327564748015e-06,0.9999999999999628
0.772048,38.602399999999996,0.275,0.275,1000400.5605575554,10.004005605575554,473.1454035617668,0.09417116898737186,2.1314708454999263,0.24486361946990645,0.023130645016360373,0.023058082763661197,2.4496170217784634,0.7551353812056245,0.017756910990658924,0.017777216308513377,7.5543785865495,9.993244287062658e-07,0.00047054308940094837,0.00047054303695037475,9.997247186566073e-06,0.9999999999999596
0.772048,38.602399999999996,0.3,0.3,1000386.751742492,10.00386751742492,473.1452007994259,0.09417260928109329,2.1314570419243073,0.24486584366122732,0.023131162935514076,0.023057990171236598,2.4496054595294012,0.7551331570016291,0.017756510749989123,0.01777693108579057,7.554252060659129,9.993371001299929e-07,0.00047054304532556884,0.0004705429454919051,9.997235954948052e-06,0.9999999999999566
0.772048,38.602399999999996,0.325,0.325,1000372.9426763593,10.003729426763593,473.14517652410314,0.09417408671423033,2.131442532485039,0.2448680828493781,0.023131684867649063,0.02305789896300687,2.4495940460755095,0.7551309178005723,0.01775610945081046,0.017776645494054086,7.554125383460586,9.993500029986061e-07,0.00047054304219711464,0.0004705429406552999,9.997227032633444e-06,0.9999999999999534
0.772048,38.602399999999996,0.35,0.35,1000359.1333579251,10.003591333579251,473.1451768973104,0.09417557080733473,2.131428012704113,0.2448703374126291,0.023132210816572456,0.023057809174485057,2.4495827851916037,0.7551286632244065,0.01775570709217657,0.01777635952437982,7.5539985511689585,9.993629149239633e-07,0.00047054304039827817,0.00047054293866835583,9.997218194833857e-06,0.9999999999999506
0.772048,38.602399999999996,0.375,0.375,1000345.3237865499,10.003453237865498,473.1451804506539,0.09417705731205793,2.131413595372931,0.24487260978403616,0.023132740785485797,0.02305772103207388,2.4495717012086917,0.7551263908400828,0.017755303673231224,0.017776073117470523,7.553871539446916,9.9937582873639e-07,0.0004705430386449862,0.00047054293677648257,9.997209369817559e-06,0.9999999999999477
0.772048,38.602399999999996,0.4,0.4,1000331.5139616227,10.003315139616227,473.14518442372326,0.09417854568646913,2.1313993207999675,0.2448749041809193,0.02313327477604536,0.023057634928223308,2.4495608363050634,0.7551240964302812,0.017754899193520905,0.01777578617052769,7.5537443061100555,9.993887444471133e-07,0.00047054303689610783,0.00047054293489025084,9.99720055768986e-06,0.9999999999999449
0.772048,38.602399999999996,0.425,0.425,1000317.7038824746,10.003177038824745,473.1451884873904,0.09418003586915712,2.131385227005927,0.24487722613159293,0.023133812787595163,0.02305755137738062,2.449550245770646,0.7551217744666869,0.017754493653197694,0.01777549854879924,7.553616795861761,9.994016623745959e-07,0.0004705430351503403,0.0004705429330068868,9.99719176162884e-06,0.9999999999999423
0.772048,38.602399999999996,0.45,0.45,1000303.8935483625,10.003038935483625,473.1451926050131,0.09418152785519994,2.1313713553833606,0.24487958187409237,0.02313435481670272,0.02305747096002024,2.4495399919914966,0.7551194187112644,0.01775408705314088,0.017775210100238654,7.55348894630854,9.99414582886545e-07,0.0004705430334076433,0.0004705429311264142,9.997182985304236e-06,0.9999999999999396
0.772048,38.602399999999996,0.475,0.475,1000290.0829584675,10.002900829584675,473.1451967726838,0.09418302164466683,2.1313577475543446,0.24488197770385148,0.023134900857027605,0.02305739426192678,2.4495301379241923,0.7551170228685793,0.01775367939499142,0.017774920671407346,7.553360694485623,9.994275063543352e-07,0.0004705430316680095,0.00047054292924894055,9.997174232421525e-06,0.999999999999937
0.772048,38.602399999999996,0.5,0.5,1000276.2721119021,10.002762721119021,473.14520098989965,0.09418451723693394,2.131344441323078,0.2448844193414328,0.023135450899515738,0.023057321815349162,2.4495207407713617,0.755114581218069,0.01775327068110107,0.017774630122886936,7.553231983181502,9.994404331155744e-07,0.0004705430299314336,0.00047054292737456685,9.997165506347518e-06,0.9999999999999348
0.772048,38.602399999999996,0.525,0.525,1000262.4610077236,10.002624610077236,473.14520525647134,0.09418601463033124,2.1313314670369494,0.24488691137987625,0.023136004932880375,0.023057254047569718,2.4495118464541537,0.7551120891666929,0.017752860914406362,0.01777433834274973,7.5531027664656,9.994533634415374e-07,0.0004705430281979074,0.000470542925503371,9.997156809784791e-06,0.9999999999999326
0.772048,38.602399999999996,0.55,0.55,1000248.6496449535,10.002486496449535,473.145209572226,0.09418751382244556,2.131318844756699,0.24488945685630936,0.023136562944308485,0.02305719124104201,2.4495034853280955,0.7551095436773235,0.01775245009824366,0.01777404525699923,7.5529730139726,9.99466297511937e-07,0.00047054302646742154,0.0004705429236354016,9.997148144519563e-06,0.9999999999999304
0.772048,38.602399999999996,0.575,0.575,1000234.8380225989,10.002348380225989,473.14521393698755,0.09418901481054587,2.131306582434126,0.24489205697613345,0.023137124920316082,0.023057133507731732,2.4494956694254393,0.7551069435445595,0.01775203823612513,0.01777375083629085,7.552842713660323,9.994792353986667e-07,0.00047054302473996585,0.0004705429217706733,9.997139511259364e-06,0.9999999999999284
0.772048,38.602399999999996,0.6,0.6,1000221.0261396765,10.002210261396765,473.14521835058633,0.09419051759204271,2.1312946751790394,0.24489471100199545,0.02313769084767025,0.023057080778795477,2.449488391345955,0.755104289505754,0.01775162533149722,0.0177734550986355,7.552711872919168,9.994921770592443e-07,0.0004705430230155308,0.0004705429199091656,9.997130909567765e-06,0.9999999999999265
0.772048,38.602399999999996,0.625,0.625,1000207.2139952349,10.002072139952348,473.1452228128689,0.09419202216493794,2.1312831055993167,0.24489741630510087,0.023138260714295943,0.023057032809368456,2.4494816247715616,0.7551015841897016,0.01775121138750321,0.017773158108146007,7.552580518057698,9.995051223398096e-07,0.00047054302129410615,0.0004705429180508225,9.997122337894675e-06,0.9999999999999248
0.772048,38.602399999999996,0.65,0.65,1000193.4015883749,10.001934015883748,473.14522732370864,0.09419352852822988,2.1312718451161463,0.24490016856406718,0.023138834510093555,0.023056989197082406,2.4494753264566076,0.755098831917785,0.017750796406769066,0.017772859970187488,7.552448692312579,9.995180709868233e-07,0.00047054301957568523,0.0004705429161955603,9.997113793693614e-06,0.9999999999999232
0.772048,38.602399999999996,0.675,0.675,1000179.5889182653,10.001795889182652,473.1452318830124,0.09419503668224367,2.1312608560934034,0.24490296208696646,0.02313941222760481,0.0230569494120461,2.4494694394500764,0.7550960383819325,0.01775038039122895,0.017772560823525456,7.5523164526265205,9.995310226660023e-07,0.0004705430178602624,0.0004705429143432708,9.997105273611356e-06,0.9999999999999216
0.772048,38.602399999999996,0.7,0.7,1000165.7759841548,10.001657759841548,473.1452364907271,0.09419654662886534,2.1312500945768553,0.24490579022565934,0.02313999386248013,0.023056912835412172,2.449463897240592,0.7550932102302841,0.017749963342002975,0.01777226083022507,7.552183865503386,9.99543976986701e-07,0.0004705430161478335,0.000470542912493829,9.997096773731919e-06,0.9999999999999204
0.772048,38.602399999999996,0.725,0.725,1000151.9627853773,10.001519627853773,473.1452411468423,0.09419805837166476,2.1312395134152955,0.2449086458479471,0.023140579413717534,0.023056878803321267,2.449458628479332,0.7550903545950385,0.01774954525933446,0.017771960164141974,7.552051002285343,9.995569335297084e-07,0.0004705430144383987,0.0004705429106471048,9.997088289854708e-06,0.9999999999999192
0.772048,38.602399999999996,0.75,0.75,1000138.1493213511,10.001381493213511,473.1452458513893,0.09419957191590124,2.131229065530211,0.2449115218322371,0.023141168883661106,0.023056846652937637,2.449453561927693,0.7550874785977891,0.017749126142590443,0.017771658998865167,7.551917934205182,9.995698918763639e-07,0.0004705430127319595,0.00047054290880296903,9.997079817785698e-06,0.9999999999999181
0.772048,38.602399999999996,0.775,0.775,1000124.335591573,10.001243355915731,473.14525060443907,0.09420108726841518,2.131218707110897,0.24491441155096838,0.02314176227776306,0.023056815767435086,2.449448631292133,0.7550845888660972,0.017748705990323896,0.01777135749593482,7.551784727551416,9.995828516370233e-07,0.0004705430110285206,0.0004705429069613041,9.997071353622078e-06,0.9999999999999172
0.772048,38.602399999999996,0.8,0.8,1000110.5215956066,10.001105215956066,473.1452554060955,0.09420260443741299,2.1312084005350846,0.2449173093125457,0.023142359604129404,0.023056785617118186,2.449443779643626,0.7550816910915582,0.017748284800392804,0.017771055794072156,7.55165143924871,9.995958124770796e-07,0.00047054300932808753,0.0004705429051220097,9.997062894012363e-06,0.9999999999999164
0.772048,38.602399999999996,0.825,0.825,1000096.7073330667,10.000967073330667,473.14526025648667,0.09420412343216236,2.131198116847922,0.24492021073648715,0.023142960872881042,0.02305675579432536,2.4494389631688165,0.7550787896546546,0.017747862570127428,0.017770754000037817,7.551518113106574,9.9960877413907e-07,0.0004705430076306693,0.00047054290328501277,9.997054436377272e-06,0.9999999999999158
0.772048,38.602399999999996,0.85,0.85,1000082.8928035995,10.000828928035995,473.1452651557578,0.09420564426261754,2.1311878376713818,0.24492311304242448,0.023143566095372253,0.023056726040312944,2.4494341540593085,0.7550758873357545,0.017747439296534995,0.017770452181590436,7.5513847769298605,9.996217364597e-07,0.00047054300593627434,0.00047054290145026877,9.997045979079743e-06,0.9999999999999154
0.772048,38.602399999999996,0.875,0.875,1000069.0780068608,10.000690780068608,473.145270104057,0.09420716693899654,2.131177556458816,0.24492601524003663,0.023144175283314847,0.023056696262918595,2.449429342409978,0.755072985125179,0.017747014976529127,0.017770150362860143,7.551251440620259,9.996346993810432e-07,0.0004705430042449126,0.00047054289961776706,9.997037521536653e-06,0.999999999999915
0.772048,38.602399999999996,0.9,0.9,1000055.2629424948,10.000552629424948,473.14527510152567,0.09420869147133684,2.1311672790523875,0.24492891821352006,0.02314478844785971,0.02305666654440994,2.4494245370624266,0.7550700821387317,0.017746589607170356,0.01776984852229258,7.551118095332605,9.996476629555322e-07,0.00047054300255659146,0.00047054289778752906,9.99702906426845e-06,0.9999999999999147
0.772048,38.602399999999996,0.925,0.925,1000041.4476101102,10.000414476101101,473.1452801482871,0.0942102178690536,2.131157023542502,0.24493182470044855,0.023145405598687385,0.023056637139505544,2.449419765392223,0.7550671756388386,0.017746163185904284,0.01776954659316687,7.5509847136874155,9.996606273447356e-07,0.00047054300087131905,0.0004705428959596108,9.997020608886602e-06,0.9999999999999145
0.772048,38.602399999999996,0.95,0.95,1000027.6320092607,10.000276320092608,473.1452852444353,0.09421174614052415,2.131146819465819,0.2449347391705459,0.023146026743157008,0.023056608464083143,2.4494150720952694,0.7550642611557757,0.01774573571078457,0.017769244466552633,7.550851250984325,9.996735928122411e-07,0.0004705429991891018,0.0004705428941340993,9.997012158022155e-06,0.9999999999999144
0.772048,38.602399999999996,0.975,0.975,1000013.8161394264,10.000138161394265,473.1452903900255,0.09421327629272046,2.1311367064105897,0.24493766761476776,0.023146651885557878,0.02305658107554332,2.4494105170773435,0.7550613326985869,0.01774530718066888,0.01776894199645258,7.550717647312351,9.996865597112489e-07,0.00047054299750994173,0.00047054289231110495,9.997003715201408e-06,0.9999999999999144
0.772048,38.602399999999996,1.0,1.0,1000000.0,10.0,473.14529558506774,0.09421480833090823,2.1311267321239598,0.24494061725900393,0.02314728102650076,0.023056555646161093,2.44940617259004,0.7550583830413822,0.017744877595378336,0.017768639006781647,7.550583830413822,9.99699528467738e-07,0.00047054299583384145,0.00047054289049076257,9.996995284677381e-06,0.9999999999999146
0.8,40.0,0.0,0.0,1000558.3938402719,10.005583938402719,473.15,0.1,2.262628763414175,0.23,0.01473026043583555,0.01335340188152038,2.3012843058326253,0.71,0.011298696498395924,0.010305342756390728,7.10396459626593,0.06,1.928238568001424,1.9288861748808235,0.6003350363041631,1.0
0.8,40.0,0.025,0.025,1000542.6410870156,10.005426410870156,498.925047671599,0.10434820352415357,2.1259616905046155,0.23240417340074684,0.016761781998241097,0.014202297206476233,2.3253028545402805,0.71721038666883,0.012862079873189476,0.010957241991388577,7.175995744926709,0.050385439930418,1.6932204253922556,1.765556426108657,0.504127811403116,0.9999999999999948
0.8,40.0,0.05,0.05,1000526.8459831084,10.005268459831084,518.9101185886644,0.10603979402193917,1.9996716776431362,0.2379232156857183,0.01965118005703423,0.01673192050676701,2.3804856457619055,0.7339931895335015,0.015087247440282805,0.012904494906463336,7.343798908970361,0.028083594780769532,1.1124472049233822,1.2729032199594776,0.2809839050987103,0.9999999999999892
0.8,40.0,0.075,0.075,1000511.7886305783,10.005117886305783,509.5032285792307,0.10220236194698126,1.997190964037075,0.2427051281229946,0.02192310217663448,0.02017539418688042,2.4282934184815104,0.7485932139294996,0.016837251688051037,0.015557111723858583,7.489763354253168,0.008701657947489384,0.45491076592359325,0.5893187303409099,0.08706111357094092,0.9999999999999836
0.8,40.0,0.1,0.1,1000497.4478840502,10.004974478840502,490.43147616371016,0.09772535641590328,2.0595760970855674,0.24448614356663267,0.02287567081552315,0.02230744501172364,2.446077626814295,0.7540358818744883,0.01757071104088442,0.0171999665567932,7.544109754284248,0.0014779745588568937,0.10717417151041123,0.15662315025157805,0.014787097741738772,0.9999999999999779
0.8,40.0,0.125,0.125,1000483.4686808414,10.004834686808413,478.9716428806955,0.09533009768228524,2.1059323717970617,0.24481815351546293,0.023093153998241023,0.022947580850957428,2.449365154251891,0.7550452938487935,0.017737627396194566,0.01769319664200856,7.554103346009862,0.00013655263571576206,0.014770676078567396,0.0239365404144731,0.0013661865463841698,0.9999999999999722
0.8,40.0,0.15,0.15,1000469.6157410417,10.004696157410418,474.70774736669233,0.09447468078876443,2.124549675290442,0.2448517377350668,0.023121383149138426,0.02304953684884971,2.4496672396532864,0.7551405588427454,0.017758654763870438,0.0177716118110013,7.5549518473587725,7.703422154315852e-06,0.001529373073034555,0.002410100733076253,7.70703980261941e-05,0.9999999999999666
0.8,40.0,0.175,0.175,1000455.7976451692,10.004557976451691,473.5034462442899,0.09423690298485768,2.1299222525248047,0.24485523426856992,0.023123796004284804,0.023058087222288397,2.449668387077569,0.7551435228496493,0.017759775704267886,0.017778020211847687,7.55487715489129,1.2428817420365794e-06,0.0005160878772860086,0.0005602581142858139,1.2434482446078235e-05,0.9999999999999613
0.8,40.0,0.2,0.2,1000441.9875998466,10.004419875998465,473.2177977018248,0.09418173913403391,2.1311907875598823,0.24485722596420645,0.02312433824203975,0.02305837176357268,2.449654498218155,0.7551417662564991,0.017759450388530593,0.01777805363102559,7.554755295533108,1.007779250444168e-06,0.00047213218191962736,0.00047373957270918724,1.0082246763762472e-05,0.999999999999956
0.8,40.0,0.225,0.225,1000428.1790350734,10.004281790350733,473.1583464987125,0.09417142079056243,2.1314421436108453,0.24485919653228488,0.023124805629422266,0.023058269812346096,2.4496404010678496,0.755139803877386,0.01775906328527241,0.017777785754466303,7.554631389099557,9.995902801750197e-07,0.00047059692233666743,0.0004706528981862382,1.000018283776654e-05,0.999999999999951
0.8,40.0,0.25,0.25,1000414.3705453262,10.004143705453261,473.1472918379187,0.09417069518187335,2.1314758166182584,0.24486120749307902,0.023125274225530828,0.023058157879902834,2.449626707651572,0.7551377931857688,0.01775867304568637,0.017777506117267493,7.554507000449276,9.993210984806952e-07,0.00047054482300631396,0.00047054665128437936,9.997351877092288e-06,0.9999999999999463
0.8,40.0,0.275,0.275,1000400.5618627416,10.004005618627415,473.14543619386467,0.09417179419342155,2.131468364369202,0.24486326599020064,0.023125746647700157,0.023058049889611226,2.4496134887614267,0.7551357346853204,0.017758281702236874,0.017777224947758363,7.554382132618288,9.993244205668232e-07,0.00047054307708661023,0.00047054304217099784,9.997247118182087e-06,0.9999999999999416
0.8,40.0,0.3,0.3,1000386.7529407326,10.003867529407326,473.14515448030164,0.09417320678139057,2.131454147986118,0.24486537397086325,0.02312622297014328,0.02305794647854406,2.449600763743301,0.7551336266920721,0.01775788932686503,0.017776942556286583,7.554256768428414,9.99337001866879e-07,0.0004705430176290404,0.00047054291930481376,9.997234983911338e-06,0.9999999999999372
0.8,40.0,0.325,0.325,1000372.9437713057,10.003729437713057,473.1451176541331,0.09417466957069608,2.1314391427593757,0.24486752963905012,0.023126703183172583,0.023057847494706112,2.44958851459024,0.7551314710109858,0.017757495925105806,0.017776658998735286,7.554130925896162,9.993498970167066e-07,0.0004705430139508101,0.00047054291337562736,9.99722598336154e-06,0.9999999999999329
0.8,40.0,0.35,0.35,1000359.1343526224,10.003591343526224,473.1451157935235,0.09417614096088402,2.131424260280256,0.24486972784124988,0.023127187277515098,0.023057752458727994,2.44957668972435,0.7551292727958733,0.01775710149946496,0.017776374401161726,7.554004656584052,9.993628055470054e-07,0.0004705430120979469,0.0004705429113239965,9.997217110612106e-06,0.9999999999999286
